stock_symbol,stock_name
088207,大亞統一0B購01  
05827P,臺股指群益07售11
080533,玉晶光群益07購02
077389,新光鋼凱基06購01
081001,潤泰全永豐07購01
082630,友訊國泰09購01  
030446,威鋒電元大0B購01
082449,遠東新元大07購01
2406,國碩            
06154P,南電元富07售13  
3338,泰碩            
086795,台積電統一09購24
6477,安集            
089119,台積電富邦0B購05
087054,泰鼎凱基09購01  
087129,中石化國票0A購02
087472,國喬富邦09購01  
083615,T50反1凱基09購04
088856,矽統永豐09購01  
088937,正文統一0B購01  
079043,可成元大07購01  
076061,創意統一06購02  
05242P,聯電國票06售07  
030037,岱宇元大0A購01  
030936,玉晶光群益0A購04
078011,TPK永豐06購01   
078420,深中小群益07購01
030634,致新元大0A購01  
030048,長榮元大0A購05  
085315,祥碩元大0C購01  
086211,義隆國泰0A購01  
078958,元大金群益06購01
083560,大亞群益08購01  
082302,乙盛元大07購02  
2912,統一超          
031317,聯成元大0B購01  
081861,臺股指中信0A購03
084083,順德元大07購07  
088885,裕民凱基0A購01  
030805,彩晶凱基0A購03  
030983,國揚元大0A購03  
06764P,臺股指麥證11售01
06066P,聯發科凱基0A售03
088139,燿華永豐09購01  
082597,順德元大07購03  
083833,合勤控凱基07購03
083091,順德元大07購05  
2022,聚亨            
04572P,欣興國票06售02  
087629,華新凱基09購01  
087724,滬深2X元富0C購01
079721,臻鼎群益06購01  
2542,興富發          
05912P,上証2X元大07售07
03578P,創意元富08售04  
031002,彩晶麥證0B購02  
030516,力成群益0A購01  
087004,和碩國泰0B購01  
085008,滬深2X元大08購10
077517,嘉聯益康和05購01
076395,臻鼎國泰07購01  
076430,道瓊銀國票06購02
080338,合勤控凱基09購01
080243,開發金元大0B購01
083697,台積電元富07購43
082755,台積電統一09購05
080888,欣興中信09購01  
089028,松翰元大0A購02  
089864,永豐餘中信0C購01
030794,威盛凱基0B購01  
075362,玉晶光國票07購06
031239,允強群益0A購01  
081951,強茂統一09購02  
089709,T50反1中信13購01
03484B,臺股指元大0A熊13
05965P,臺股指凱基0A售02
1467,南緯            
088170,國泰金元大09購03
089996,立積國泰11購01  
089409,大立光凱基12購01
030274,群創統一11購02  
088169,富邦金元大09購06
086437,友達中信0A購03  
082138,玉晶光統一09購04
081685,燁輝群益07購01  
084151,玉晶光日盛07購02
086749,矽創永豐09購02  
080221,中石化元大0A購02
081122,炎洲群益09購01  
2457,飛宏            
030664,群創永豐0A購04  
089932,義隆永豐0A購01  
079543,正隆群益07購01  
077648,金像電統一07購01
084397,華城國票08購01  
2440,太空梭          
031178,泰豐永豐0A購02  
031029,鼎元凱基0B購01  
06292P,群創元富09售02  
076834,台泥兆豐06購01  
083410,華泰永豐07購02  
079331,TPK群益06購01   
083292,聯發科元大07購29
031237,華紙群益0A購02  
4968,立積            
085317,美利達元大08購02
3023,信邦            
083532,新光金元大0B購01
030859,金寶永豐0A購01  
072462,祥碩統一06購01  
087955,臻鼎元富0C購01  
089454,台積電統一15購01
089531,祥碩元大12購01  
030667,立積永豐0A購02  
080119,台苯國票07購01  
086315,大立光凱基09購06
074130,臻鼎國票05購02  
088841,中鋼兆豐09購01  
030124,鴻海凱基0A購15  
086477,聚陽統一0B購01  
087156,乙盛富邦09購01  
080596,華邦電統一08購04
083605,旺宏中信07購02  
082891,瑞儀永豐07購01  
06143P,台積電群益07售15
087930,國泰金統一0B購02
079328,中工群益08購01  
076402,創意永豐05購04  
089197,長榮凱基0C購01  
031088,聯成群益0B購03  
085267,台積電統一08購06
1736,喬山            
00639,富邦深100       
030474,台苯永豐0A購01  
079760,開發金元富09購01
083710,亞泥元大07購01  
2388,威盛            
05036P,台灣50凱基05售15
085097,友達凱基0C購02  
089633,友達凱基13購02  
030787,南帝凱基12購01  
030954,台泥元大0A購01  
084877,祥碩元大08購06  
084523,GIS元大08購02   
8110,華東            
087523,新光金凱基0C購01
074180,大立光元富07購05
088939,立積統一0B購02  
088826,精成科元大09購04
087715,國泰金統一0B購01
083930,可成中信09購01  
082033,上証2X凱基0A購02
081014,華新統一08購01  
089856,精成科元大09購05
085270,信邦統一0A購02  
081237,A50正2元富07購01
082043,台積電凱基08購08
086607,TPK永豐09購01   
086482,義隆統一0B購02  
082124,亞德客統一09購01
083884,祥碩國泰09購01  
082541,冠德凱基08購01  
085303,台積電元大0C購05
030894,南紡凱基0C購01  
085994,友達元大0B購01  
085842,上緯控國泰0A購01
087083,華夏元富09購02  
077862,京元電富邦07購01
077257,智原元大05購02  
075937,創意國票07購02  
080335,玉晶光凱基07購05
2456,奇力新          
030536,威盛凱基0A購01  
086131,聯陽群益08購02  
087948,鴻海元富13購02  
089808,佳世達群益09購02
2474,可成            
080986,永光永豐07購01  
089146,欣陸元大09購02  
076385,國喬兆豐05購01  
089743,新纖統一0B購01  
030419,潤泰全元大0C購01
06416P,臺股指元大0B售08
083255,廣宇凱基07購03  
030306,威盛康和0A購02  
082397,台積電凱基0B購03
030220,揚明光凱基11購01
075965,燿華統一05購02  
079745,帆宣統一07購02  
082825,健策元大07購01  
086115,大亞群益08購02  
087369,南亞元大09購01  
089115,祥碩國票0B購02  
088902,台泥群益0B購01  
077963,順德元大06購01  
089598,國巨群益0C購01  
030184,景碩兆豐0B購01  
06436P,滬深2X群益09售04
072417,台泥元富05購01  
083077,台灣50元大07購26
089634,聯發科凱基13購03
085050,鴻海國票0C購02  
078196,中工元大09購01  
085142,滬深2X中信0B購01
086600,圓展國泰0B購02  
077055,世芯永豐05購03  
081415,長榮群益08購06  
030941,瑞祺群益0A購01  
030019,南帝康和0A購01  
080486,金寶元大06購02  
2049,上銀            
030567,惠特統一0C購02  
087816,南亞凱基09購01  
030895,南紡凱基11購01  
030038,長興元大11購01  
06008P,聯發科群益07售04
086093,中橡永豐08購01  
084075,鴻海元大07購30  
6592,和潤企業        
030892,南紡凱基0A購01  
031220,智原凱基0A購01  
085945,智原群益09購01  
079579,合勤控國票07購01
030696,南帝群益0B購05  
085229,友達元大0C購01  
088115,宏達電兆豐09購01
072642,滬深2X元富09購02
087283,為升元大09購03  
076675,台積電凱基09購01
089461,群創統一0B購08  
089379,南電國泰0B購04  
087433,台積電元富0C購09
077875,宏達電兆豐06購01
077794,中工凱基08購01  
089799,群創康和09購02  
078162,國巨凱基07購02  
081003,德律永豐07購01  
082421,大立光永豐07購02
086146,華泰元大09購01  
082566,新興統一09購01  
081173,東森永豐07購01  
084065,A50正2元大07購03
088825,精成科元大09購03
086574,聯茂元大09購02  
4739,康普            
087502,富邦金兆豐09購02
079993,台積電元富09購05
084095,智原元大07購03  
081110,敬鵬群益07購01  
6243,迅杰            
088732,厚生永豐09購02  
082393,金寶凱基09購01  
078430,佳世達群益06購01
083771,台積電永豐07購08
081135,中纖凱基08購02  
6196,帆宣            
030284,威盛元富11購01  
2301,光寶科          
076814,科嘉國泰07購01  
082772,愛普統一09購05  
087496,聯詠群益0A購01  
078327,台積電康和07購01
080250,材料元大09購01  
080936,長興群益08購01  
086699,華夏元大09購02  
077646,大亞統一08購01  
081492,長榮凱基0A購03  
089502,南帝元大09購08  
083882,大立光國泰0B購02
078580,旺宏元大06購06  
083837,鈺齊凱基09購01  
3376,新日興          
05677P,臺股指中信0C售03
085612,大立光元大0C購03
082742,創意群益08購03  
1712,興農            
088872,立積永豐09購06  
084697,宏碁統一0A購02  
087139,瑞昱國票09購01  
081952,明泰統一09購01  
030831,華新科中信0C購01
087374,國喬元大09購02  
086525,亞光凱基0B購01  
081694,合勤控群益08購01
085769,旺宏凱基08購07  
083602,亞德客中信07購01
082645,愛普中信08購01  
030368,晶相光群益0B購01
082380,中石化兆豐08購01
089820,彩晶群益09購08  
087958,晶碩元富11購01  
076983,世芯元大05購04  
081817,鴻海凱基0C購01  
082505,國喬兆豐07購01  
083989,帆宣群益08購01  
05776P,聯發科統一07售05
082941,A50正2元富07購02
089355,聯發科元大09購13
030784,大成鋼凱基12購01
083407,金寶永豐07購01  
081282,敬鵬統一09購01  
031079,復盛元大0A購02  
086421,華新富邦0B購01  
088864,玉晶光永豐09購03
080655,潤泰全元大09購02
085221,旺宏國泰0A購01  
084111,旺宏中信08購01  
2906,高林            
085383,南電群益09購02  
083762,敬鵬兆豐08購01  
078106,和桐元富0C購01  
079627,世芯永豐06購02  
089539,南電元大12購01  
06013P,臺股指群益07售20
073110,和桐元富08購01  
083721,台積電元大07購37
030640,長榮中信0A購02  
081540,敬鵬永豐07購01  
081579,力鵬元大07購01  
089755,矽創統一0B購09  
088670,國泰金元大09購05
030171,揚明光國泰0C購02
085228,台積電元大0C購04
081738,華新元大08購03  
2441,超豐            
2357,華碩            
086405,義隆統一0B購01  
086857,美德醫元大0A購01
00643,群益深証中小    
085288,友達凱基0C購03  
088698,鴻海國泰0B購07  
087233,中石化兆豐0B購01
087815,台塑凱基0B購01  
076922,TPK統一05購03   
083394,大立光中信09購04
4952,凌通            
8081,致新            
030726,正新元大0A購01  
079850,緯穎元大06購03  
080923,華新國票08購01  
030460,復盛富邦0B購01  
086425,聯發科富邦0C購02
083991,致新群益07購01  
089625,聯電凱基13購01  
031199,台聚凱基0A購02  
031306,台積電富邦11購02
030920,中鋼群益0B購02  
06423P,創意統一0A售10  
086919,為升兆豐0A購01  
086689,東聯元富09購02  
087696,TPK元大09購01   
087677,新光鋼元大09購01
088426,鴻海日盛0A購04  
080632,永光元大09購01  
081934,鴻海國票09購01  
031167,永豐餘中信0A購01
083250,滬深2X凱基0A購02
083880,瑞昱國泰09購02  
030481,新光鋼永豐0A購01
088080,日月光統一13購01
085970,欣興凱基09購01  
03488B,臺股指元大05熊54
069193,景碩統一05購01  
086599,圓展國泰0B購01  
080120,中石化國票08購02
076982,世芯元大05購02  
089939,景碩永豐0A購01  
083673,鴻海統一0A購05  
081921,合勤控凱基07購02
00753L,中信中國50正2   
05651P,健策群益07售01  
086602,南電富邦0B購01  
079684,晶碩元大06購02  
082326,義隆統一09購02  
084076,鴻海元大07購31  
089651,景碩國票0B購01  
085583,晶技兆豐08購01  
079812,臻鼎凱基06購03  
075935,順德國票07購01  
083603,台達電中信09購01
081070,永豐餘中信07購01
084547,祥碩統一09購05  
085283,台積電凱基08購26
084999,台積電永豐08購04
088950,南亞科日盛09購02
1582,信錦            
06014P,臺股指群益07售21
3413,京鼎            
030077,國泰金群益0A購01
087161,台達化永豐09購01
082318,台達電統一09購02
080013,宏達電國票08購02
083486,鴻海元富07購28  
078892,智原元大07購01  
088658,為升元大09購07  
085092,台積電凱基08購24
085948,創意群益08購06  
086215,玉晶光富邦0A購01
089122,立積富邦09購01  
089442,元大金群益09購01
2612,中航            
030356,東森群益0B購01  
06822P,長榮群益0A售06  
076107,玉晶光國泰07購02
087606,台達化永豐09購02
076998,世芯國票05購03  
030887,台積電第一14購02
030217,揚明光凱基0A購01
05746P,南電群益07售05  
081536,裕隆永豐07購01  
088747,晶碩永豐09購04  
030308,慧洋康和0A購01  
030677,創意國泰0C購01  
078996,國巨凱基0C購01  
087405,欣陸元大09購01  
082415,國巨永豐07購02  
089094,萬海統一0B購01  
088852,長興永豐09購01  
079846,世芯元大06購06  
5531,鄉林            
084710,巨大統一0A購01  
078451,台達電兆豐06購01
080680,中石化富邦08購02
088610,宏碁永豐09購01  
076130,祥碩兆豐06購02  
078124,世芯元富07購01  
083322,鈺齊元大07購01  
030854,南紡永豐0A購01  
088862,長榮航永豐09購02
088561,國巨凱基09購12  
030637,潤泰新元大0A購02
080937,中纖群益0A購01  
2404,漢唐            
082901,鴻海群益08購08  
078064,世芯元大06購04  
082721,滬深2X群益07購02
084229,南電元大07購10  
06339P,臺股指凱基09售16
089441,長榮群益0C購02  
086954,矽創元大09購02  
030810,友達富邦0C購01  
030036,力麗元大0B購01  
04834P,創意國票06售01  
086943,富邦金元大0C購01
088457,玉晶光統一0B購05
088522,金像電國泰0B購01
031137,中鋼日盛0A購01  
06300P,臺股指凱基08售11
1604,聲寶            
080455,國巨凱基06購11  
072393,台泥國票04購01  
087155,華碩富邦0A購02  
087304,臺股指元大0A購24
089970,友達元大0A購02  
05927P,臺股指麥證09售01
088533,鴻海中信0C購02  
030305,威盛康和0A購01  
086657,台玻國票0A購01  
086304,中鋼凱基11購01  
080425,合勤控富邦07購01
087700,晶碩元大09購03  
085708,聯詠富邦0A購01  
083654,台積電群益08購12
085832,晶技群益08購04  
030032,巨大統一0C購01  
089085,金寶統一0B購01  
081523,正文富邦07購01  
3380,明泰            
087544,華夏元富09購03  
088969,華邦電富邦0A購01
030110,玉晶光永豐0A購02
080776,TPK元大06購03   
084474,台積電凱基08購15
085402,三陽元大08購01  
087799,國喬麥證09購01  
